ss1,ss2,ss3,ss4,ss5,ss6
0.030759589996280746,0.006286036551597308,0.033839017254203185,0.024144473527411645,0.00541029205994156,0.009697075723682159
0.07153263359470345,0.02727613608412476,0.05048512317688486,0.004884486234797162,0.0016299495649377339,0.002992145229844241
0.11430865539115934,0.028249776013685383,0.009239496898490279,0.018050788268201782,0.0028707250453249107,0.041614729432017945
0.016636332002557992,0.03223617104803745,0.004181107518665793,0.004103690590290802,0.02004361458272483,0.03817512128225743
0.08600726145875544,0.04823262167268814,0.02972862753124625,0.024513437020151463,0.010778502883562307,0.010846501995770403
0.10292337959833006,0.012782803422427807,0.02471352837716447,0.006603429185522694,0.012928137566140996,0.00850982208634692
0.10161616652579372,0.017452283528508437,0.0065052232757815175,0.03372447019052963,0.01998198996009655,0.011744674660139611
0.07502831946029108,0.051929941113028615,0.009703231994730105,0.012098952793825021,0.018449392700549058,0.01633175443263871
0.08692525339368391,0.01794062126168176,0.018544822896654607,0.0033616687161153774,0.025178368947892587,0.003978425599234879
0.00560008407491772,0.05210935250697888,0.06068358912776892,0.005174449363706901,0.03530990296936398,0.002370525841828506
0.008177363234104944,0.025785602003976667,0.07065793528479919,0.024270093374531666,0.02990975971467452,0.0006315102789861741
0.016364913834225468,0.0456662688179491,0.04131351070877563,0.07023581131349432,0.01706159206470073,0.008260904826804026
0.08044449797921137,0.007978874504023927,0.0007344613532012346,0.01794861939575003,0.00927941045049343,0.025550612554679213
0.06306099615749874,0.04369129097736833,0.00846576318548178,0.007292885483960989,0.020074559484145698,0.054205593188112994
0.07592940355698168,0.03290676213539742,0.0196021214647968,0.020310408017838535,0.002172288841338437,0.0012579545678960901
0.018285508292942152,0.05210526673904156,0.03933148046274699,0.00990976056575982,0.021660814363038034,0.05405050447900382
0.03661563450901501,0.07389685201690616,0.03717019582613139,0.00651913450584099,0.03848848379311151,0.05189410386330609
0.045019109316199665,0.0006852226906825408,0.028905117895250205,0.0004715242298967397,0.024656975149348857,0.046201739393427546
0.09415036440018627,0.007516160901592995,0.03774655620873144,0.0025085616113265947,0.014612648722039876,0.02374505242094298
0.04484055553743701,0.04710461411518898,0.009670336592590305,0.026066198737053986,0.006961762062673829,0.01617763914121909
0.056389934967371796,0.007418706419697693,0.002547525136114659,0.04886994929033096,0.0001509255745847712,0.020076823582407925
0.027052750804789107,0.0023680062037791717,0.048720789065993524,0.029199147349093697,0.006552366166733714,0.0689594155820735
0.0015095434668517841,0.03942753864562492,0.012734070982007066,0.00824193026886471,0.014541703775942435,0.06845792202606148
0.0503706156208611,0.03890670159149438,0.04346368552922583,0.016315687457796352,0.015449587515995317,0.017781184628633456
0.10014578961266724,0.043616888791213435,0.02054232574841872,0.007725615564573053,0.020354898940048567,0.026194135026587538
0.014544476635748534,0.019329088971784897,0.024553183074850424,0.011469990397208925,0.03858698525598612,0.03514501039256292
0.05876054146965738,0.00834964505314784,0.00840891550506728,0.00018897153948527957,0.016814284421337776,0.02962589381806334
0.07753860038452234,0.009511049721099325,0.005661224007247867,0.043161767983155415,0.006607016900885931,0.02333661709888439
0.02534035536092341,0.0344835699093835,0.0029143862797856826,0.0241788084025166,0.044605304575731565,0.059460176166160596
0.029686194180823272,0.000484752308880904,0.04509378188444284,0.01881071600562482,0.004599477652780168,0.020573332001105397
0.052700666159948804,0.025261199331820968,0.010198879236288474,0.009729312826326664,0.011726983115696383,0.021778598074794438
0.05235294208619676,0.023232777024783095,0.05435854742243213,0.0019740671270907714,0.02187272899940027,0.04287352818954293
0.0864286740325928,0.006150579859479449,0.018137557159849636,0.008770722208252398,0.014614581068276412,1.1837154877142156e-6
0.09456294724630285,0.03682612606161359,0.007987138794841928,0.010268051927944876,0.039061415086014066,0.008249260579497871
0.029974759553626096,0.024508604689460145,0.007662026679151965,0.001613808637565081,0.05827775790251655,0.020979213478713267
0.05236565379209666,0.008465345662871514,0.0004934701187821304,0.007030401977198587,0.017723796287040478,0.0275919494518656
0.014476308317193166,0.01586628054157211,0.03427519522678042,0.022661683178709598,0.00971305132450024,0.02094601106769228
0.09436607996230546,0.01800787183907949,0.0012086654646256078,0.03585336201785311,0.031764134760954625,0.04444557646480648
0.0442470896619056,0.01288628027178207,0.006905686043777746,0.02815716335507317,0.056154221618675185,0.0174029552179282
0.04649360896249117,0.0481597688515054,0.004176226434758958,0.013545754623676205,0.00179119633279908,0.003527627805710794
0.07571168860035817,0.03662051244679856,0.019923013248766826,0.012575769359815137,0.022717397025622754,0.0003300358344702702
0.0334719139321836,0.008501992104991937,0.01810326110207773,0.054894401887746136,0.0040520696603948345,0.0012826607670203998
0.08012173364644301,0.03402587620545677,0.00919315644984899,0.027503732253941766,0.020464220062196437,0.006268627847701677
0.031133781230135313,0.04722749432877238,0.032324907180052105,0.04474311370742738,0.020420505106819635,0.009723190690811657
0.041697171754801116,0.04028498380316826,0.006052607394271057,0.006079989618550829,0.000513002850183189,0.07151703249753674
0.09546955090638394,0.03344631053139785,0.032477349030308966,0.02256727264817612,0.0013159603251662716,0.0616547358505459
0.07450021689358062,0.006289152640861652,0.012223266688658729,0.039998533412812134,0.020892362568124923,0.010449777643213252
0.06372011218986649,0.0291944999853176,0.0357930785443534,0.01831554562923935,0.013211362989542893,0.004503538584977117
0.03654772040628884,0.05194247843959498,0.022880024908908256,0.0235666307778121,0.014372649563084556,0.0065702580115483385
