ss1,ss2,ss3,ss4,ss5,ss6
0.013136912212218797,0.017712590842251106,0.006246408000643251,0.026336635864641408,0.047493707251440025,0.007572836121180908
0.026309072449107657,0.00211435760047067,0.019860653077395762,0.014180649601204584,0.0037572291818659767,0.02568479024139143
0.015053772816688066,0.0008362174069842108,0.031036014891688803,0.039731103873249594,0.008350543289333344,0.0004912730574457282
0.00833491219259491,0.020730671655293364,0.032124846425830494,0.02110778917846343,0.019442551883131633,0.007929490129131044
0.016059561067412124,0.023647041729878072,0.01928373039751503,0.04914830905462107,0.020323440226570275,0.020149095455867728
0.010143557032606753,0.017636152202568492,0.03214967999989284,0.039986518366057336,0.01512045214146857,0.00010466910883972716
0.02942492523083195,0.02344001560237845,0.004125225818050488,0.004663123251497693,0.027429703646923594,0.02185301103451992
0.0034648609549081254,0.006402401840242943,0.005894903733377597,0.03612365210991154,0.010514318314448679,0.001563150489188693
0.02960514414728097,0.01586552402499237,0.009607763588432287,0.02506591292905608,0.023820096309608012,0.014944538819482944
0.004921481251470965,0.028444804400726525,0.02462984841101551,0.007719735480501325,0.005699258872101889,0.017103443508804772
0.017192106874233025,0.015098450505252567,0.008822889978068483,0.05010425348471323,0.009104591473646973,0.023757596845838495
0.028198038002591953,0.001195309420274482,0.003782182490129684,0.005884089068385025,0.009114916124449942,0.0005466494834599545
0.008285943305587127,0.0072384733986326335,0.007184128582526196,0.05028419360566157,0.020769500717106124,0.022260330497850353
0.008902690218460959,0.004320609950057065,0.01607342892051382,0.043316485433739456,0.032323083876562846,0.017697945593786027
0.008054867683920238,0.01634971159274245,0.045222025226831955,0.016656540691837533,0.028157334064287977,0.01101412681333948
0.013733302516758285,0.030699673725241506,0.015112240129615657,0.046404144978423253,0.0223899809430054,0.0216695660107763
0.0004858878129859527,0.012634761068921436,0.00954816746919294,0.04457600391331508,0.007441092709350461,0.002318905147794206
0.010496380844136422,0.003670099647779633,0.0018652604209195714,0.0016417191040086641,0.028559646145084407,0.0033229575136017593
0.0005438009370515367,0.04410751680687675,0.009579943631536839,0.058971128893363894,0.030188291845268864,0.022094451531496324
0.0075975575682291395,0.030243201508474694,0.04283476656699542,0.0043532511997317145,0.0106521152890897,0.038479488528341745
0.0005336859015796335,0.0012421037569440665,0.004152685248381303,0.06121980412304906,0.03804254769365153,0.010864504348298425
0.03819889871591881,0.008747117479801643,0.03300815074429118,0.04184039243249606,0.029511101158870394,0.002528800999742924
0.01171826058766473,0.02268055034590997,0.02075609673800788,0.0348627533430398,0.027703845556467828,0.008406855964117471
0.004688117677345103,0.01233902518718166,0.006740354623507353,0.045384462486572345,0.049653542477325556,0.00485889808091354
0.017184550666056717,0.028551903919632915,0.03021016339120947,0.036612784604553146,0.04261479417032967,0.01699586574889036
0.03802432228684114,0.018117481504770567,0.0031411347215744593,0.01764716306514274,0.0168833718205887,0.011497877431253965
0.017694336111484632,0.013623871865965542,0.006559931483906733,0.02692807275665159,0.02898060754727087,0.05221979788560137
0.002499997872967684,0.00980552791718513,0.0258967613240391,0.021439744231947503,0.02464072172321157,0.024301014806207274
0.0030804967366808867,0.019627227992349186,0.04207536698402749,0.025809441688774828,0.05248788325617942,0.012969091331990036
0.008974001894096409,0.03366637088171336,0.009827234988821478,0.04374501879512117,0.016976761513389768,0.0032672487365244343
0.010911902990443487,0.01100079282465549,0.0077477761895172245,0.017962213947821583,0.01617313155148481,0.009000136318500548
0.022631639665574663,0.020744561715886362,0.02912787668295432,0.0424447164749555,0.0072351499603826855,0.014044324718133227
0.003601715852917518,0.01699342648667046,0.023112746478770447,0.016056501127872973,0.028300305778084914,0.002369392772378616
0.008645480978323941,0.0008536334802123922,0.02009507106840379,0.021334339051074055,0.05559697706259191,0.00419770138548437
0.015147744952425653,0.026737004248954182,0.0055686125159223575,0.03800889221301693,0.02207153358054981,0.020753317035478405
0.011446972635520258,0.03426903566691403,0.010563409990421612,0.002252819300665426,0.0015535808811822482,0.04219297104914235
