ss1,ss2,ss3,ss4,ss5,ss6,ss7,ss8,ss9,ss10,ss11,ss12,ss13,ss14,ss15,ss16,ss17,ss18,ss19,ss20
0.044206680013433516,0.15586746605113008,0.08815193353368009,0.12425783190797493,0.03289281127960772,0.017037454021940755,0.07196089002779411,0.0026501681675357223,0.03093457440288387,0.023365876213149728,0.013394546658529983,0.036779132289360236,0.04056048048428961,0.107613899570269,0.1258668436287045,0.07166528836145843,0.17448890567477077,0.08813641989258365,0.1059660538441426,0.021427857573220358
0.0038529681862870227,0.21670310234845247,0.10147555261106526,0.0891475434681808,0.08955363980737321,0.058096225491137424,0.08948431421596363,0.011894730520060091,0.011892498736232725,0.046716917120821246,0.03825277944229815,0.12272539090395737,0.003512141559768163,0.16150671763472035,0.05397766389505275,0.054872150930449747,0.16499707948217426,0.03865735446179362,0.007443114702132984,0.03885352290293649
0.11638650749195328,0.012255764814788274,0.13085582916053562,0.054891023451991976,0.06435084731726884,0.13585845941292257,0.006842240931696686,0.06953169591641803,0.10174065154267235,0.11298425436065287,0.06491778398599929,0.13374324277493843,0.07674252392680898,0.019940931141567753,0.13438203735177764,0.0033774954133582004,0.09552739793868219,0.08086632612997204,0.003915073481435501,0.07944342491870388
0.019901727641326302,0.19726844549178973,0.07986861291040895,0.05088686885243122,0.07109610066012574,0.005716990359517459,0.11539933429215456,0.09413121232393289,0.011467004055375351,0.13350014863938456,0.005943842264166859,0.05783099914016808,0.1409048541988478,0.11873124637849439,0.020572331139143023,0.08927405897791833,0.02461678382965302,0.0026029853341223955,0.06576088597781982,0.07943659319934443
0.008905529177888852,0.01617412983221099,0.08609384335947728,0.012188350188333577,0.004762273816239291,0.07416993443465393,0.010154992256310731,0.02004540430632587,0.02853464970913095,0.12175201772193878,0.0051670629780321995,0.0058932297238104255,0.07920045620294543,0.05089597649175208,0.12609184351860026,0.040929903763088284,0.12965928750251476,0.017648016484591748,0.008134032441227665,0.14600185476952784
0.017686171853129963,0.07127405949131764,0.034577731071807276,0.1363608351146963,0.035732334918978495,0.1175850151007313,0.05737777373606252,0.025932744427611752,0.0668420929804553,0.07616691690635444,0.06623659837790707,0.03779301352094271,0.030652163157282947,0.007071282235789336,0.2367676175104191,0.055259127540462576,0.006171760843543256,0.08198677610360368,0.06020507769749155,0.07801354716877054
0.019168878345422313,0.10335275546132078,0.14345729004631574,0.06606567269407991,0.041100096812598325,0.00047342911602831547,0.02775671478445734,0.07355090888374062,0.015742775601091302,0.014233777839387266,0.01391989758440175,0.04171832306550408,0.19254690311953848,0.052821786221187654,0.08849329584100765,0.100741568846758,0.1843256190669942,0.0706680297216505,0.11152716824417067,0.1318115087418336
0.014722546795100551,0.20950986755861745,0.030007445408188473,0.010288562827227074,0.14954726618435205,0.03859932764949182,0.07694112502532584,0.016781149071090407,0.012122632961576738,0.01481457494806537,0.046117341319758344,0.03208159720219151,0.004203216654387907,0.12689497728658103,0.1682336622899269,0.014563630675645364,0.008209184927241745,0.0418020659304151,0.029452081594920066,0.06503591126609928
0.02430069568159642,0.10516571035054235,0.14008030232234644,0.032373826505904583,0.02762034866091054,0.041716419091850546,0.12675479329230852,0.08102423626801263,0.0023933208629374797,0.08695732879013081,0.052365963360066034,0.0007494198956323453,0.08501162903538062,0.16534661144998003,0.10422869397334421,0.09690913456290896,0.09957942029371897,0.15668856373349588,0.015623171277697676,0.08779188343659343
0.10022468505567067,0.08179174015893191,0.0014421657681310187,0.013725854610919113,0.036155345382439925,0.11924950290648813,0.0403298574327162,0.00022530302956831578,0.05016336989452572,0.21243710970772198,0.05216673468040689,0.08150956831494852,0.019837165285135787,0.08963064178668358,0.1796103717295003,0.011418500930127704,0.025796276465118086,0.014117845036018118,0.03976181878597065,0.028599933098837266
0.045622835093527575,0.11238419318639076,0.12356911915566912,0.10885641234406197,0.10473835686209854,0.00032559541008516047,0.07872046981889042,0.0020360928751159686,0.010039211151429011,0.06278126979548511,0.04284177170259353,0.06977374381368116,0.028573037296599286,0.11537485512405916,0.018432002247602823,0.03725074029975149,0.021044169143972478,0.009281944441310915,0.19793734822873987,0.09296766257181113
0.03153775056632176,0.0010066856023388674,0.04681928303419489,0.08331087695793703,0.0724770075860447,0.15183085116698386,0.018397548328740857,0.013915410616388929,0.1509554979239445,0.013819885672798383,0.006664583947936866,0.1231153736190469,0.014024647653009115,0.10151451912433058,0.19425428472208014,0.08488137747482767,0.0028754477653427555,0.059412592774885954,0.12685610901542269,0.11669989196651119
0.02986008717976997,0.12120515336099827,0.10825454063287973,0.013481423070480452,0.0651634035930787,0.046120208283389696,0.004014399439545238,0.08505082242086993,0.0363864688537385,0.03317865857513347,0.11727757138329646,0.053231800511025884,0.0005494180830665871,0.03986283875403597,0.14386460043600832,0.023053001198999074,0.20418022205413214,0.07876537838303195,0.03557833978494351,0.033938358251577344
0.012401260231098095,0.10979239279609261,0.1204946005258533,0.04466912993618234,0.010378820699637808,0.01731125719481243,0.048674204638061935,0.00960987802772301,0.10777489103476637,0.11602313174402533,0.03180120781033272,0.1421404893910359,0.1502999379259405,0.011717622861775285,0.019902082182278874,0.012077994835470144,0.049182439410033654,0.09076377307145583,0.11754020299167901,0.07446040988044415
0.08829006977672871,0.09139357773653099,0.021023882695459635,0.027100250309979663,0.024395859446836206,0.011147463431947117,0.04286873118177709,0.018006067755718582,0.006842465256744106,0.09872680871401926,0.015502928343287944,0.0527153159665076,0.059571538596942405,0.08815680319908097,0.03165796456460015,0.032222173375972114,0.0225496247856249,0.06603074747662778,0.04882602065236248,0.0103570852847916
0.0019930092239281317,0.08186078347531912,0.16967117490726735,0.1595152739554143,0.035495200369176874,0.01981410026650046,0.004915284391292568,0.06396156077617142,0.0003446219222099381,0.159838052690034,0.013051082969856456,0.011123757837032563,0.07898624951127316,0.02486314854086516,0.24392424089511516,0.05957537223191316,0.09838441370835087,0.015053755549041105,0.011482260813551557,0.05036138832259837
