ss1,ss2,ss3,ss4,ss5,ss6
0.024482367496829523,0.019465540643719963,0.09483197299222053,0.07232589284615021,0.2255678291690985,0.013289809793410857
0.016876741238460828,0.03870694646192154,0.17044076154905402,0.027536517784967778,0.075600099455468,0.03966839407596246
0.054004601311705015,0.05564085411308248,0.0927999122959148,0.04163132051586942,0.22746581390818366,0.19999154021813056
0.09376783126246564,0.04632273905741821,0.0615002149193054,0.04554808022349609,0.01301823589749384,0.17250835308980136
0.034190586938345306,0.054342653302517065,0.10833869838476867,0.1175938937178624,0.08204256594212819,0.0762793237327662
0.05499691171250033,0.04347409047740157,0.1891440145404799,0.011431326517799753,0.06364427965644684,0.06134726717531123
0.04277681107187015,0.008878511999346845,0.0017026218215044208,0.10373039918405996,0.02496034443371563,0.020142745612945115
0.010153068004441828,0.042946740091427744,0.12234022306045676,0.10372108186553176,0.018249863401423583,0.16217314724268247
0.013382800322119932,0.07879529654029514,0.003521679438029106,0.058743114761587355,0.151942739175358,0.010791950601361374
0.03050481836444057,0.15274339998957598,0.09578238323634201,0.004489563112090296,0.19474888872789728,0.044574646508290953
0.14353472933840855,0.03166653589737663,0.04124420071610638,0.10337769546842239,0.23192776305881932,0.012902204442931074
0.02327042270757522,0.03818264084593246,0.05317559601329293,0.045704277412410795,0.0663716916147602,0.04656183306794666
0.030781736276805482,0.08693032188173348,0.08056307544004254,0.10935861371368953,0.07201720728419458,0.03034348303009395
0.04033455003689364,0.11352228538476422,0.03073380019268239,0.11339175312655445,0.050757907254654226,0.055418326633852814
0.07438319277177169,0.07736618146943237,0.10799599688522164,0.04769262103036425,0.08437306801743412,0.00012410057086730298
0.04375824255599524,0.06411396738342107,0.010077881476877708,0.11980093897860256,0.12577681379394484,0.14832766690600627
0.1479689191656925,0.0394861254850537,0.047711954346042335,0.013241410583866806,0.036939452575367494,0.019250598423349974
0.04780261682257664,0.006367844914745825,0.1828169316807179,0.02128372224432697,0.013704248257102815,0.10079531161674163
0.0038764795362696194,0.02625255954949305,0.038737679818613126,0.19620213938453127,0.0354572413506396,0.14021048633007863
0.03910165626585822,0.04708265205675638,0.04142358613417638,0.21384389381362645,0.017645868014573997,0.12340215986775672
0.050297148942952924,0.08529886919147735,0.0031524172460515427,0.05338930818561049,0.14042229362438538,0.11223758612326427
0.022899436326022357,0.0678467081700017,0.04347541611537687,0.015524945528578754,0.058257493629240605,0.06023878079801697
0.10093015625449508,0.021954383741014497,0.036621074822544133,0.039423891865244975,0.020897645421872516,0.23177990355984468
0.20451514801453144,0.01193848783996297,0.16038702194140136,0.14884142905894107,0.04006972462098685,0.026119629748189228
0.017746291072172016,0.0431252311179685,0.17353736655396443,0.09795755774244268,0.055573839639882036,0.08290542008846905
0.07826957961838864,0.05051880793577954,0.16689938310030103,0.08888802561247655,0.14447457960345506,0.06202948899972904
0.004633386112551043,0.039024756932298635,0.1118344018229378,0.014045731354526449,0.0032572207258667195,0.16129990089695426
0.08556441202059081,0.03529925907663603,0.01894704379392889,0.07473512984203974,0.040243585440972916,0.02108197858059815
0.014050782826623242,0.07928441660854987,0.16484579434601132,0.1320721166554632,0.0360643673924459,0.06229556869177033
0.015563642395395058,0.1794626357689456,0.0808018602918732,0.10993226844357934,0.07216362124611297,0.00018550534772122283
0.13727192459943868,0.07295878563733078,0.10003194089641144,0.1039684136801534,0.1419520885880595,0.015273409380395255
0.061004816034352365,0.08208765974721434,0.044573902474973955,0.0029014981941417185,0.09380533601575512,0.2579404771223372
0.06024581696066857,0.07278224589677092,0.13961229551917634,0.10997614946216543,0.01600697474839634,0.11138629634545717
0.013177654290064442,0.057008042944362604,0.12481766160176279,0.1310099421450341,0.16856530097386224,0.103643252354636
0.07840315705927443,0.016512281139333073,0.12487828525089216,0.08606311267262873,0.01324252048106123,0.1234744038127707
0.00472216916394244,0.03443424845531529,0.024816117020806824,0.022704994197982487,0.06184265857683978,0.11745959119512565
0.06247805928875174,0.06075018132804403,0.1129613340594145,0.04453919647644097,0.08626701178898431,0.12849778279827057
0.0018970049137105004,0.029444051942264297,0.1284866053080377,0.10534208796453602,0.11579548372470998,0.08210789538172653
0.015052401391930769,0.02268417165622492,0.012884500997643863,0.07164895529808041,0.17253939165479673,0.04214173311247999
0.05192071137769169,0.0688822807264255,0.08089739702191762,0.07206738131703941,0.1611777374998785,0.13429341472328643
0.10137113490074733,0.05481644709101218,0.008654109230226375,0.13194809718404363,0.18149680149070405,0.008711919934784164
0.005344936984795902,0.006974280800760583,0.06922360890183378,0.09431625156596074,0.12391143794811889,0.041629767423341214
0.01925585088027277,0.03183824338760293,0.027767034844095713,0.1380979507476905,0.12973489826977724,0.042156426293205616
0.0889008980322472,0.16697348526273975,0.011728952368797228,0.029341998745752697,0.06715047863645161,0.03873830451248015
0.045831020197543114,0.03306769860698578,0.03840207232236708,0.16439122238054615,0.06356502124841543,0.09409700495048222
0.03598235606343317,0.06501473690210295,0.06231021279089838,0.008582426677165043,0.09551209689301456,0.25006732599649495
0.00949806904370445,0.043322262931223245,0.001904330125147013,0.26850392101653386,0.10672804142821513,0.05042804246051541
0.024321287659130213,0.0296558994870658,0.03921128871195942,0.0031564835735342733,0.10891367544874457,0.05499420669580875
0.0758497686582005,0.08209525016489205,0.05325677504730276,0.13727061644060265,0.10436681314108662,0.00326550851344011
0.10366753363775436,0.04732293768244781,0.052209548124236414,0.000997274200079744,0.045494602240762565,0.012819893283539925
0.01719073341513396,0.01902040016402189,0.18925853016551022,0.008462467342796025,0.11949725001227271,0.025329449086930175
0.015016747324528441,0.03311473771640349,0.07774613362826942,0.053088250995704446,0.18048388130513504,0.14118355811008015
0.06115161404228525,0.08000481161836381,0.0021310278462901297,0.20734701255738164,0.09323572753397344,0.17110613560497318
0.0200432268683274,0.03401746240136464,0.06129687287587469,0.04890651003898062,0.11603798534907903,0.08554580594023901
0.046528878345851524,0.023851305156252143,0.031050859128010203,0.17632375176408538,0.03917498945822662,0.08623905142567752
0.11419576095695254,0.00908476171048277,0.007700404913980141,0.12334662746777787,0.03664163771210309,0.2074422237268537
0.0407556543346019,0.04644135668653315,0.0999103912315261,0.01470950227495812,0.08659214292568886,0.027899817158937627
0.0037032517220251878,0.13115031402412858,0.048360718857162026,0.031410126833081836,0.2290518897534649,0.05583524733693778
0.0768058749837821,0.000568472720187812,0.07391861110702588,0.17514117609706895,0.12785331839268332,0.04828548936685675
0.0928383873961624,0.022534057826831072,0.011420677081742983,0.1778825907855376,0.11138162569773893,0.054938868346820935
0.099518976894626,0.10009589803310451,0.07311668850893668,0.08036047736288437,0.1001611037841032,0.032361922719275994
0.003359375496742047,0.08193306615784214,0.06718861924411161,0.20619759099948776,0.04442747476355367,0.05299848955887942
0.07731859737390137,0.06439758504249171,0.04217594774613765,0.17251789649157376,0.018452288499806586,0.03671055674567367
0.05480738435310775,0.07069070598120325,0.1933281089597273,0.016667557972147258,0.12292859908516357,0.03952062705624921
0.00045997635640617206,0.02940055860347284,0.018119958635636202,0.24110304534997964,0.02790262752944295,0.043378639150468155
