N_value,T_value,tau_value,sigma_value,Bmax_value
4.751587722365782,13.051859148506153,3.228214450320796,0.09718536330547739,3.6885803449655388
7.202491905022918,12.28897998033399,5.838733650812691,0.23564025858975424,3.5036491319933267
5.496247809551171,11.116039561806272,3.4290496220576716,0.06704849066665128,4.516183941270473
2.821611723117699,7.341221889303386,2.6541588517858696,0.18262868419708375,6.102747223396467
9.375732112081472,8.75600824292435,1.5250630106596808,0.0427455312377209,3.0299703707290133
6.283351616012788,3.1189178618229274,3.041409891238122,0.036235619325435856,5.061485352955829
12.671862844982044,12.934923509009545,5.029184333943899,0.10170011877618454,3.2137012779625533
5.414988872704937,5.254489500672131,3.4869734137462696,0.1435415567164974,5.509030814316863
4.330406451426376,10.349682936104616,2.5220472956820315,0.12473233856250145,5.610518463770172
3.974685291114258,7.885808130561211,5.615712242242313,0.17433935963973407,7.473597532084634
5.098843315089166,10.709632003743472,2.2712280507693596,0.229479251075102,4.188836355487367
4.1200382708820475,10.522696705002303,4.1081625462275095,0.2982021974195532,5.476536945845524
3.334942500599807,8.21724308770465,1.941720594248749,0.061855289793153724,5.360281202508043
4.0699006139086675,11.450288801871379,3.3784017278699405,0.17448066014102898,5.049841091194109
4.923089871856506,9.992730276448029,3.1013255381643536,0.2149635052897324,4.164198571747235
5.832800292921536,11.535066897439739,3.525628639371042,0.0956753789747079,4.753956223373084
2.9215042458300147,6.4362946920801765,2.957490022602462,0.041986578119624085,6.1910693667133945
2.527963125281246,7.233447147243956,2.9105231488795438,0.01493315296561698,9.072144272480143
2.39863004951712,9.016510508730702,3.237908239879698,0.06314447777003752,10.129015364630673
2.7075553527756426,6.993420333252869,2.7966119620665637,0.10869972524507265,6.44312762464741
4.599313317944304,10.501996810082211,3.129254285852041,0.20234004809915618,4.740170362815812
4.922909099653029,10.834120939122855,3.0521386356569997,0.018177560510781853,4.6538075539578605
10.707457760694597,14.641304589344163,3.1000367455810887,0.14290257523261288,2.6226125986897686
3.724866548543506,9.338121524169797,3.4375424065942943,0.22829438326045576,6.308190964692734
4.181677790591923,9.312022498872945,4.051175018457435,0.11517305198297374,7.167290743680216
3.823029091923881,8.52704197777075,5.981778738340969,0.057543736699972925,10.759108712563112
2.8141900945529463,5.96082779807105,4.093168932181782,0.011289230353526018,9.954683102158624
6.604719581142404,13.598434539362872,2.7578089677291557,0.020282459132990385,3.7387756126679297
4.146992020389328,9.85173310640135,3.599784946794217,0.23217025315671166,4.662027453977225
5.401862900507702,9.496727573501037,3.9039894239173183,0.22704267373032444,4.345662467942239
14.15737596306737,3.911660835501321,1.8674613191421627,0.21113736760349144,2.54258090470805
3.768154231393003,8.819561216402754,4.910883170314675,0.15616886145030268,8.411984252817106
6.283351616012788,3.1189178618229274,3.041409891238122,0.036235619325435856,5.061485352955829
4.923254224856949,4.536918836401268,4.548357162178849,0.060288456972119014,6.316374413876892
3.0904004245828505,7.670371708654247,2.0395028736045053,0.0269761531047345,5.171670687424514
1.6891977298026921,11.980904304404941,0.7160285952678271,0.2706753134870079,8.696012338999411
10.739276820148541,8.651028705349848,0.9511720131994645,0.11529499980154893,2.4425678421139336
7.275521387165035,5.7620714405676186,2.6018967789054246,0.19771459370128183,3.310342995161436
4.2226445064498845,9.479226882134228,4.07482984156546,0.09422255750651928,6.1524149190277555
6.939957566363642,9.842985222336983,2.1257708336992085,0.05700291250524629,3.7436272273637075
5.401862900507702,9.496727573501037,3.9039894239173183,0.22704267373032444,4.345662467942239
7.202491905022918,12.28897998033399,5.838733650812691,0.23564025858975424,3.5036491319933267
6.7020343302680745,5.50738375417263,2.671630909359343,0.08009073069104912,3.9056603876121576
1.5222227847545051,4.0379814535576894,1.0605041550333765,0.1596503002153957,11.123094240241993
2.379269469209479,4.647977681521342,2.8203654431721414,0.025734441568531274,11.875568016646746
2.922149525644315,7.432605873648785,3.1146543251311307,0.05278005756610096,6.777911416353667
9.237292174840725,6.442644635795219,2.380160342657521,0.2272732804485746,2.9804689981936985
2.965643161539443,7.874810660189798,2.0827710725413873,0.044714689122456255,6.413709108191613
8.08593432121844,13.172530683179836,3.127141194718744,0.15299424400982772,3.3271131980523885
3.024614857716055,14.123387579735967,1.632743381329762,0.23952559485756775,6.277011783762689
8.81382069188313,13.415820495275947,2.6891658705398624,0.027196609869741976,3.6605863411308883
8.29606091095146,1.6544587858203574,1.770588534067984,0.19736649828062208,7.609520344347367
5.353687379542985,13.545268337090981,2.8749863165808427,0.11385983330685188,4.127296472356625
5.160390378326951,11.422967859378645,1.8702216160817262,0.23813991623832573,3.5852106572196285
9.510805278382753,11.372601137143015,2.3065604982556143,0.10693023236239979,2.2732178083454597
10.03476461724181,9.902517867645866,4.174064871376591,0.1423043471080251,3.3694058294859506
9.368903961671627,12.971903755688022,5.9348122351675165,0.2196010103686664,3.779077939471004
5.7122095678093014,5.813774529011674,3.1723833248373348,0.1322450786453292,4.923152970760625
4.227007322349654,13.209748693084519,3.3829460963866866,0.034925728247783686,5.381010892852061
4.1200382708820475,10.522696705002303,4.1081625462275095,0.2982021974195532,5.476536945845524
2.527963125281246,7.233447147243956,2.9105231488795438,0.01493315296561698,9.072144272480143
5.2322251455865025,11.998120036043556,2.975628967922588,0.1813742890247524,4.322760034656476
2.9144674372472323,7.9782912159778325,2.2021441033936866,0.0752418276229329,7.181902038109918
3.7275641028634863,6.577062666401297,1.1835123445410685,0.16092890940271692,5.940664982830261
4.965185191509747,10.88938450623901,3.5810216678958096,0.11295054299865351,4.590239630035139
8.842595587306281,5.638415578386798,2.4855305547948756,0.1129335910447062,2.6159142441362504
6.0704849683013204,2.2891055392658224,3.098355805887728,0.01110901172352685,6.51570920388255
4.8319574115763375,9.754589853787127,3.005309640712516,0.12768723943131344,4.375441313328727
8.29606091095146,1.6544587858203574,1.770588534067984,0.19736649828062208,7.609520344347367
5.415205655254602,5.21810070767554,3.5762540135442045,0.09056304212318547,4.69286791997359
5.396392415762084,4.589706890291039,3.9546715731951214,0.14769251658682825,6.088174960088066
2.399356953267203,8.549589308349747,3.442246814235139,0.04009271209985711,9.223770753890598
5.378029759896986,4.606560864564701,4.499695555002237,0.18997094984896537,7.202027073181695
4.982795031266686,4.855985558173067,4.22940529168183,0.010900873677322925,8.391710180226081
2.919144406052574,5.989774396594435,3.5059675130576897,0.0385338077326824,9.90901162271294
3.773880324371712,8.934811485181404,5.65869693956356,0.011826076632729554,11.155790895898967
3.7922192978973603,6.763033150891919,1.2243244457992486,0.022591830982130953,5.3709229446001165
4.781160665428972,9.58233085343672,3.387632774829609,0.19442714923821366,4.241250804294893
4.390379783040661,12.43586377492846,4.072163610013013,0.2676444146493798,5.8526702299904185
5.580847964307043,5.261080344265827,3.3349166257030696,0.19640283210139184,4.358278986591698
2.39863004951712,9.016510508730702,3.237908239879698,0.06314447777003752,10.129015364630673
13.470526822780617,12.444868964307757,5.0827076001831655,0.2458356185127321,2.585892874188977
5.075516374675755,5.191949410472537,3.0408322919606428,0.265872377777569,4.671568347263886
5.0291965230940106,10.767071937310288,3.2087642268355907,0.17096149458896226,4.796212184658636
1.848523039431873,5.7825657206797985,1.9682408488157117,0.03166224983925084,10.531325922738354
5.745174975719999,9.102209094442932,1.334448616848106,0.14264763607002154,3.0969460263683146
8.514097781185448,7.452679512979051,2.3994385753718808,0.23424848225404835,2.9678877168420064
10.906631419021066,13.811276202725155,5.45705872080769,0.17931186703298663,3.662465918870696
3.874767296952908,8.386963880562396,5.860497823900392,0.07344121220386174,8.518008365696724
14.254473574957585,10.057672189065725,2.5877902393584447,0.2809364836208171,2.02164448553098
9.683919403260312,10.038287879717645,5.6974538308535125,0.012540350954774238,3.958018964476619
7.772258880383383,7.081360677137977,1.835763398056204,0.16849745004166533,3.7473785390196657
4.664979220424764,11.469387580441246,3.4696943361628714,0.051557283804921784,4.316186810286842
2.9117420960896974,6.949211217843758,3.03056799025199,0.11419766123840702,6.051414860388977
5.490916621255271,4.46480948675997,4.099706414281937,0.022600828519153807,5.222067473957335
3.288390225631272,9.438202284121177,5.266518817961395,0.06080090152227581,9.793907358692675
9.647469768321637,9.524163963335184,2.7286443103625473,0.0757584150099582,2.5212252386558727
3.367214581706883,9.030508383489337,5.039076140859679,0.2108252342411788,6.132645691318305
4.781160665428972,9.58233085343672,3.387632774829609,0.19442714923821366,4.241250804294893
8.072396624069949,11.260017430110524,2.9267043389534955,0.15922654850789003,2.908514433654473
8.17418735268488,5.423322306340851,2.5167031667332522,0.07697785685018774,2.639683895741363
6.173475262978343,10.174846549139954,2.999446469232028,0.0499999188978644,3.4557762147093287
9.593405477969846,5.645792080229216,2.490585979457187,0.022959880704799842,2.404422977566323
4.923254224856949,4.536918836401268,4.548357162178849,0.060288456972119014,6.316374413876892
2.919144406052574,5.989774396594435,3.5059675130576897,0.0385338077326824,9.90901162271294
9.637489927629062,7.764515079331423,1.3664927977242098,0.28732501514800585,2.489738611267014
4.296095992173692,7.842602473702773,5.709032800874425,0.03846209815724033,5.940524520726763
4.137387122524441,10.171226628935196,4.771873535999368,0.07297340689255385,5.790441063581395
3.92161766914536,12.834451113615689,3.9474214755525505,0.27271706767469794,5.689114695251059
13.833622268030815,12.46928479834351,4.261524102419609,0.18731785829511627,2.1868484711274467
4.137387122524441,10.171226628935196,4.771873535999368,0.07297340689255385,5.790441063581395
3.3275622098944093,4.970494268956556,4.893100807506983,0.14605230031775535,11.069866820871887
2.148871795354296,14.882279093030952,1.9077682700355072,0.2925423242489528,7.222001918914441
11.536831853388605,13.038538967068652,3.817347197908006,0.1474397229205841,2.889899423685253
3.8951808749589527,4.6191106421743555,5.650159687325067,0.1165624373032314,9.24870873118462
3.2931088036165,4.504137299910606,4.40758020114605,0.15069256612382773,11.317761837630215
2.590253981226393,6.319178666933558,2.8072464543260103,0.2206621394408384,8.434983111336154
4.361606277518026,9.735806744897694,3.508545009838711,0.19141687253441456,5.596733070341768
3.910982212204617,7.704642604385439,5.575364699579063,0.11928516392053219,7.4916374743083765
1.7858292064066448,6.549327943022349,1.229817289286425,0.06726828648453163,10.742627231416678
8.291442269585504,6.311602474399425,4.52218268632582,0.1989974986288826,3.749358525355108
5.3626868990652845,5.011582908706458,3.683685649442895,0.03260661396834134,6.708001970225466
3.317474552488457,7.764539806269769,4.671552485503997,0.22984814021591876,7.817346757436096
5.831561399589494,4.922496036942727,3.1644736780719294,0.037709836291455356,4.694495134701443
6.963599412071124,11.80517002603907,3.0782443124441836,0.07756823886544374,4.05972659615839
6.483219601082298,10.42961514093226,3.1968061874480247,0.03643474922692409,3.8662741737720596
8.988877220914185,3.386858186983583,2.0247026979420166,0.1977363787776153,3.6971380636735964
3.4481089444046993,5.149614342356114,5.020095512696438,0.10000820135861671,10.012358335071315
3.636530765965023,10.784941352047,4.752699493389949,0.1026771982702409,5.310799602507994
4.701644431685048,8.063077401194608,4.354492264596254,0.13888292216547218,5.587866331066067
2.370286736764423,6.7743339931243245,3.265832040847847,0.11311853755527404,8.720445614295404
3.5088088439746836,8.197149415809875,5.782384178951836,0.06260823106073357,8.67285680097798
5.025071627723037,5.070785434634125,4.1155180409847745,0.07122654358895626,4.8139132131358995
9.510805278382753,11.372601137143015,2.3065604982556143,0.10693023236239979,2.2732178083454597
4.701644431685048,8.063077401194608,4.354492264596254,0.13888292216547218,5.587866331066067
5.664696364019797,10.16187586527274,0.6953307846530795,0.07075037554159752,4.324343380188641
2.8099199944587188,6.813181395724802,2.8588825517923926,0.10898905095906711,8.17237471861378
4.1200382708820475,10.522696705002303,4.1081625462275095,0.2982021974195532,5.476536945845524
3.288390225631272,9.438202284121177,5.266518817961395,0.06080090152227581,9.793907358692675
7.78459112591288,10.745891418839697,2.4851244324693296,0.2725469637001837,3.330309302750248
7.220708751690447,3.393084388281506,2.67699362209449,0.03380403389761153,4.559052633387516
4.179376435174822,9.49448642376976,1.7874482213073957,0.22364893457644103,5.303034601522718
6.07913411447849,5.688833846833061,2.996955569554587,0.1498092079192948,4.478525704349044
6.0061347913426415,10.476539621412549,3.2716235353624694,0.24514710774799475,3.124103052385991
1.8027707586287962,10.272519300691144,1.341769494965133,0.026300557454480008,9.153237350587908
4.682110511053716,9.645791889521547,4.684286799981875,0.20244522025854678,5.480122831956447
2.695117467890894,7.6076707372808325,2.26392950605138,0.09211434890265285,6.7969999515347315
8.369176334486873,5.41983107842787,2.4552074987935564,0.13617683884518375,3.260254882779645
3.92161766914536,12.834451113615689,3.9474214755525505,0.27271706767469794,5.689114695251059
4.121457462000615,12.83565345215897,3.297318965473348,0.11190172040618995,5.019304699375422
5.490916621255271,4.46480948675997,4.099706414281937,0.022600828519153807,5.222067473957335
2.965508132354017,7.415544361662827,2.2360542078166077,0.11076358070096237,5.246207900854904
6.559411062134984,9.360095550611291,2.3427828160471638,0.21664954169819245,4.245361707694208
3.1057187745793344,4.754005595289935,4.444823627242184,0.09739210288792549,12.625692089302838
7.876655583106386,5.83658598404153,2.5598288222398065,0.07740720420646373,3.4141149201303804
8.531385706402611,9.200464793583448,4.712674287010764,0.014232747274771654,3.9578648882815752
3.571370661939072,9.486833688913627,3.286541062351451,0.2976088031345048,5.106984278351981
5.5849080028944895,4.2960723781,5.074149164888425,0.19304042479809863,6.460838403090114
9.375732112081472,8.75600824292435,1.5250630106596808,0.0427455312377209,3.0299703707290133
5.71269853402032,8.008054084623552,3.716653630026576,0.1819578728404126,4.701909091927746
4.339043325636463,12.852227642143234,2.78832684458755,0.28978397447142906,5.0128113304709006
2.755808204139515,7.4732344257550904,2.389407698445426,0.1856365618402053,8.402110951377747
2.8060799932748,5.764271670950662,3.895111213473866,0.1415621404222772,9.271299794907847
5.857674401386484,6.963007800910044,0.5491177239341862,0.11210994085197487,4.45712046807739
6.107138965299141,12.943420645936433,3.1224663909355956,0.07207186140571177,3.389163913637878
5.496062474494864,4.599931822076481,3.8617814030624213,0.06976664829530291,5.150992171049046
