ss1,ss2,ss3,ss4,ss5,ss6,ss7,ss8,ss9,ss10,ss11,ss12,ss13,ss14,ss15,ss16,ss17,ss18,ss19,ss20
0.08823997633581919,0.060236447943573836,0.04253584883848609,0.07270336190600962,0.2393529283051845,0.03996285534491042,0.09138944429954106,0.03564282123994186,0.006560985475621046,0.16582815548443494,0.03943336170153347,0.029841967536559197,0.24556188465656772,0.26489261054690416,0.09475650505360861,0.05460479697957641,0.011540972169496769,0.21194863755802643,0.0784145126223437,0.024316482789885345
0.10267957169928303,0.0907816145424302,0.014039210857622572,0.06854522957499258,0.2597415633628951,0.007100944981741798,0.008391950404924027,0.030194432620548044,0.16534813380835472,0.0234641600868283,0.0195613784728659,0.01547539552201301,0.2365520222053274,0.23763324035534894,0.04660591008471646,0.01960453047482507,0.03683794952115878,0.16614785592097314,0.08934479978088872,0.0024572224904781006
0.03261787273635275,0.028593401469740418,0.0508037575923435,0.02566350703737147,0.3217082342386455,0.01448008765794054,0.08928457103355739,0.04712705271167074,0.09315286942022358,0.14986060459815537,0.19797027230517408,0.11366871719155676,0.1166393186269465,0.12376940407967871,0.04334646247459084,0.08545594423186872,0.05063049435255364,0.10252378666965524,0.11333784935373237,0.07147893923591564
0.029323983482878492,0.02282068045663281,0.01837165883986181,0.1017840750749912,0.2918707740938901,0.08008455533400362,0.0015413314326011259,0.0903110094688153,0.02991900788048116,0.026270674206414556,0.030308119607485744,0.054315124853967875,0.012909477688070962,0.035463714546989177,0.12613710741027073,0.02914622257605682,0.013930512501552394,0.23536449235667742,0.030652755401060064,0.035972683004491184
0.004853340323057373,0.023816456113146738,0.004529012053750644,0.016862052273432817,0.07750211836891738,0.08908198149754806,0.06572186995737367,0.12985941290598182,0.10099448699420611,0.054087964159146934,0.10250296461561138,0.07080516305593941,0.06657526356031626,0.20900030358642405,0.10745306618087909,0.0056397682229457555,0.03087950434503547,0.22652197871397464,0.017906683780368842,0.012646097899714118
0.009323318334107262,0.10581892462722066,0.21291345400200648,0.05670419115294906,0.007538844307329387,0.06502320371026055,0.016709422993923945,0.0077756904589506865,0.08170277600911982,0.018778192502815854,0.06965989634651987,0.05480560569128092,0.02860117095085109,0.04441477044679328,0.13817482626017685,0.028032374018792185,0.0005971385254305408,0.14810533273684556,0.09600503481889702,0.0017302569139927562
0.07252305887095321,0.017472347821942475,0.09734426721624541,0.032630650760388166,0.13899800728880266,0.0037669046399036628,0.08080155170224583,0.05186912168419192,0.0053791945707889425,0.06611767235730226,0.052687631531689025,0.07530576143456495,0.2043117925234794,0.12771816749605924,0.09485969583968538,0.007859225417487053,0.0889106808402468,0.02669500199373763,0.04765976718678542,0.003432176889007719
0.04936309651355703,0.0941339953006114,0.15449994278769655,0.05881795978132622,0.3740840042732058,0.01885021983262327,0.03913081687203856,0.1210556422284187,0.11801486070927028,0.07114425154007357,0.037935210446742425,0.047518137082702,0.0636369929038266,0.01576665144575632,0.026053086741698397,0.010958660443057143,0.04939957912263793,0.03393527484489568,0.08681341565228494,0.09372096086989595
0.008636626293361887,0.023895155695474023,0.014354636705799742,0.07226188526301561,0.09463066023571268,0.14683313881960205,0.1679539508574157,0.06793237483328113,0.0016804171266712315,0.14185258029896927,0.08018326765919707,0.11039361966683868,0.1926612136764252,0.2338796782463177,0.05437302605439286,0.23219054180531726,0.1809714227732472,0.09744242056163861,0.04585437471113855,0.042525366400562745
0.050295100670433884,0.09877823047661194,0.00583911581273692,0.010195741091280313,0.10732488312937506,0.02543348304977856,0.0502980053513974,0.02102752793570087,0.18654140596399074,0.16840532390320065,0.07297975388432107,0.15624751652168634,0.08684824710336705,0.23237232343530806,0.06499164735567838,0.05777524194822638,0.2835784462428336,0.11452499752228307,0.016992149104002947,0.06963943963782339
0.014053256049073683,0.09462921577306121,0.04924803597256382,0.012376092612688941,0.08226557337156529,0.048529703967230595,0.0151879119735642,0.0739703241556311,0.06281091098892537,0.16387496923016742,0.02531948512344038,0.052181113197795566,0.18799262037005024,0.008550124694997965,0.02663553592887442,0.12757300091431276,0.08204329249284205,0.0266500660130181,0.06832477098834705,0.07337571150935027
0.0918966076515777,0.051845010941701,0.04867390197652764,0.015416563523477908,0.06721788560257021,0.033225176346886716,0.046210551995745516,0.02619153129376217,0.04199451053374966,0.09969032710699621,0.005437587579570327,0.005006635757006228,0.11372348998061405,0.2833323568934237,0.13170481693812042,0.027220560303369168,0.040678939041992664,0.23418868644650687,0.07595737722883415,0.02095550094086374
0.04579188993539435,0.003134031555436086,0.04016893066935077,0.0656638713905926,0.03250277406855991,0.005493909227476019,0.021515176059045536,0.1344425532386876,0.0070333743974328195,0.08380331052944393,0.050837242512263174,0.0685351586343229,0.23320393467628703,0.22293895378689604,0.037843988881359744,0.011858959414904452,0.18014993940032262,0.11534066353983298,0.008621837330685493,0.01042726003494227
0.04713380331413757,0.015175508195815278,0.10600819211176263,0.13310768818487834,0.14968724161860034,0.018523828541958175,0.059472427062630076,0.10351995979247733,0.24892675054017713,0.07371383163700844,0.09958445694681864,0.03666477377119831,0.1909589231214888,0.2371513048764202,0.15525952232529586,0.08338658849174505,0.017506853499796145,0.13743614816121985,0.058565714932055035,0.033556006260497956
0.06599763887543061,0.0010094557786858192,0.06977107064222184,0.04201562464473927,0.09225252519337285,0.011267636369873798,0.011744994411231611,0.12024463052992228,0.15870331611623795,0.01193175965327728,0.05471609830562494,0.04322971759173269,0.29959453749390536,0.0656611889450085,0.11957174902255219,0.008007610210612947,0.056663791924152704,0.20435280371885056,0.07731293663881446,0.06725913587954509
0.052266111776470066,0.16522511470786205,0.11255537701167143,0.181359418261633,0.114609699925728,0.030257789344769446,0.08080684975180452,0.25981128526131475,0.03885971373077311,0.29878325814898565,0.019558462275017,0.13520151231020205,0.08711302301201668,0.06892424494261068,0.031533219990268896,0.027972607136019463,0.031563185631384286,0.15852494743593443,0.01151961323263789,0.017845693005432147
0.03336676324944327,0.032960080613674295,0.13172142061921363,0.0741552843350823,0.10627924174701474,0.08977183121017841,0.04032160105920503,0.07136939010725554,0.149920244707535,0.168834363549706,0.07934165086086813,0.21162181044809517,0.12855226833692146,0.14123054621227724,0.042070311652040795,0.0824242726258963,0.07199076288843784,0.1870240707787576,0.09557270885534824,0.07592752682233735
